Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"DIODE_GND","DIODE_GND",3016,"Parametric","",-1000,-300,"mV",-444.343,-444.343,-444.343,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",3116,"Parametric","",-1000,-300,"mV",-445.188,-445.188,-445.188,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",3216,"Parametric","",-1000,-300,"mV",-444.216,-444.216,-444.216,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",3316,"Parametric","",-1000,-300,"mV",-444.114,-444.114,-444.114,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",3416,"Parametric","",-1000,-300,"mV",-445.246,-445.246,-445.246,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",3516,"Parametric","",-1000,-300,"mV",-445.074,-445.074,-445.074,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",3616,"Parametric","",-1000,-300,"mV",-446.047,-446.047,-446.047,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",3716,"Parametric","",-1000,-300,"mV",-446.562,-446.562,-446.562,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",3816,"Parametric","",-1000,-300,"mV",-444.96,-444.96,-444.96,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",3916,"Parametric","",-1000,-300,"mV",-445.201,-445.201,-445.201,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",4016,"Parametric","",-1000,-300,"mV",-442.283,-442.283,-442.283,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",4116,"Parametric","",-1000,-300,"mV",-444.317,-444.317,-444.317,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",4216,"Parametric","",-1000,-300,"mV",-444.445,-444.445,-444.445,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",4316,"Parametric","",-1000,-300,"mV",-444.559,-444.559,-444.559,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",4416,"Parametric","",-1000,-300,"mV",-444.445,-444.445,-444.445,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",4516,"Parametric","",-1000,-300,"mV",-446.059,-446.059,-446.059,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",4616,"Parametric","",-1000,-300,"mV",-446.962,-446.962,-446.962,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",4716,"Parametric","",-1000,-300,"mV",-444.604,-444.604,-444.604,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",4816,"Parametric","",-1000,-300,"mV",-444.972,-444.972,-444.972,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",4916,"Parametric","",-1000,-300,"mV",-449.079,-449.079,-449.079,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",5016,"Parametric","",-1000,-300,"mV",-450.122,-450.122,-450.122,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",5116,"Parametric","",-1000,-300,"mV",-449.308,-449.308,-449.308,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",5216,"Parametric","",-1000,-300,"mV",-448.933,-448.933,-448.933,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",5316,"Parametric","",-1000,-300,"mV",-448.533,-448.533,-448.533,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",5416,"Parametric","",-1000,-300,"mV",-448.749,-448.749,-448.749,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",5516,"Parametric","",-1000,-300,"mV",-448.45,-448.45,-448.45,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",5616,"Parametric","",-1000,-300,"mV",-444.273,-444.273,-444.273,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",5716,"Parametric","",-1000,-300,"mV",-445.258,-445.258,-445.258,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",5816,"Parametric","",-1000,-300,"mV",-446.447,-446.447,-446.447,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",5916,"Parametric","",-1000,-300,"mV",-445.017,-445.017,-445.017,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",6016,"Parametric","",-1000,-300,"mV",-448.278,-448.278,-448.278,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",6116,"Parametric","",-1000,-300,"mV",-449.378,-449.378,-449.378,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",6216,"Parametric","",-1000,-300,"mV",-447.433,-447.433,-447.433,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",6316,"Parametric","",-1000,-300,"mV",-450.351,-450.351,-450.351,0,***,***,***,1,0,0,0.072187,***
"DIODE_GND","DIODE_GND",6416,"Parametric","",-1000,-300,"mV",-449.48,-449.48,-449.48,0,***,***,***,1,0,0,0.072187,***
