Test,Test#,Pattern,Wafer,Site,Pin,Device,Value,Unit,P/F,Time,TS Time,Print To Data Log
"ICC_stdby_Vdd_LS1l_VDDP",60010201,"",0,5,"VDDS",1,70.343,"nA","P",0.105062,***,""
"ICC_stdby_Vdd_LS1l_VDDP",60010301,"",0,5,"VDDA_VDDP_VDDS",1,225.264,"nA","P",0.105062,***,""
"ICC_stdby_Vdd_LS1f_VDD",60020001,"",0,5,"VDD",1,90.86,"nA","P",0.094029,***,""
"ICC_stdby_Vdd_LS1f_VDDP",60030001,"",0,5,"VDDA",1,66.826,"nA","P",0.101469,***,""
"ICC_stdby_Vdd_LS1f_VDDP",60030101,"",0,5,"VDDP",1,43.847,"nA","P",0.101469,***,""
"ICC_stdby_Vdd_LS1f_VDDP",60030201,"",0,5,"VDDS",1,-62.817,"nA","P",0.101469,***,""
"ICC_stdby_Vdd_LS1f_VDDP",60030301,"",0,5,"VDDA_VDDP_VDDS",1,47.856,"nA","P",0.101469,***,""
"ICC_stdby_Vdd_LS1h_VDD",60040001,"",0,5,"VDD",1,107.304,"nA","P",0.11694,***,""
"ICC_stdby_Vdd_LS1h_VDDP",60050001,"",0,5,"VDDA",1,72.674,"nA","P",0.101452,***,""
"ICC_stdby_Vdd_LS1h_VDDP",60050101,"",0,5,"VDDP",1,43.847,"nA","P",0.101452,***,""
"ICC_stdby_Vdd_LS1h_VDDP",60050201,"",0,5,"VDDS",1,69.17,"nA","P",0.101452,***,""
"ICC_stdby_Vdd_LS1h_VDDP",60050301,"",0,5,"VDDA_VDDP_VDDS",1,185.691,"nA","P",0.101452,***,""
"ICC_stdby_0V_LS1l_VDD",89000001,"",0,5,"VDD",1,65.41,"nA","P",0.120635,***,""
"ICC_stdby_0V_LS1l_VDDP",89010001,"",0,5,"VDDA",1,57.47,"nA","P",0.105148,***,""
"ICC_stdby_0V_LS1l_VDDP",89010101,"",0,5,"VDDP",1,34.409,"nA","P",0.105148,***,""
"ICC_stdby_0V_LS1l_VDDP",89010201,"",0,5,"VDDS",1,44.922,"nA","P",0.105148,***,""
"ICC_stdby_0V_LS1l_VDDP",89010301,"",0,5,"VDDA_VDDP_VDDS",1,136.801,"nA","P",0.105148,***,""
"ICC_stdby_0V_LS1f_VDD",89020001,"",0,5,"VDD",1,89.685,"nA","P",0.119152,***,""
"ICC_stdby_0V_LS1f_VDDP",89030001,"",0,5,"VDDA",1,61.368,"nA","P",0.105361,***,""
"ICC_stdby_0V_LS1f_VDDP",89030101,"",0,5,"VDDP",1,34.409,"nA","P",0.105361,***,""
"ICC_stdby_0V_LS1f_VDDP",89030201,"",0,5,"VDDS",1,110.556,"nA","P",0.105361,***,""
"ICC_stdby_0V_LS1f_VDDP",89030301,"",0,5,"VDDA_VDDP_VDDS",1,206.333,"nA","P",0.105361,***,""
"ICC_stdby_0V_LS1h_VDD",89040001,"",0,5,"VDD",1,63.452,"nA","P",0.100066,***,""
"ICC_stdby_0V_LS1h_VDDP",89050001,"",0,5,"VDDA",1,63.318,"nA","P",0.105669,***,""
"ICC_stdby_0V_LS1h_VDDP",89050101,"",0,5,"VDDP",1,46.207,"nA","P",0.105669,***,""
"ICC_stdby_0V_LS1h_VDDP",89050201,"",0,5,"VDDS",1,48.833,"nA","P",0.105669,***,""
"ICC_stdby_0V_LS1h_VDDP",89050301,"",0,5,"VDDA_VDDP_VDDS",1,158.358,"nA","P",0.105669,***,""
"ICC_MAX_TOTAL_1CH_pwr",39015001,"",0,5,"ALL_POWER",1,17.6009,"mA","P",0.041414,***,""
"LVDS301_ICC_pll",39015001,"",0,5,"@",1,1,"mA","P",0.041414,***,""
"ICC_MAX_TOTAL_2CH_pwr",15000001,"",0,5,"VDD",1,3.31717,"mA","P",0.036683,***,""
"ICC_MAX_TOTAL_2CH_pwr",15000101,"",0,5,"VDDA",1,4.82607,"mA","P",0.036683,***,""
"ICC_MAX_TOTAL_2CH_pwr",15000201,"",0,5,"VDDP",1,2.87178,"mA","P",0.036683,***,""
"ICC_MAX_TOTAL_2CH_pwr",15000301,"",0,5,"VDDS",1,9.9182,"mA","P",0.036683,***,""
"ICC_MAX_TOTAL_2CH_pwr",15000401,"",0,5,"VDDA_VDDP_VDDS",1,17.6161,"mA","P",0.036683,***,""
"ICC_MAX_TOTAL_2CH_pwr_ALL_POWER",15015001,"",0,5,"ALL_POWER",1,22.9332,"mA","P",0.036683,***,""
"LVDS301_ICC_pll",15000301,"",0,5,"@",1,1,"mA","P",0.036683,***,""
"ICC_MAX_TOTAL_3CH_pwr",13000001,"",0,5,"VDD",1,6.43276,"mA","P",0.03683,***,""
"ICC_MAX_TOTAL_3CH_pwr",13000101,"",0,5,"VDDA",1,4.17056,"mA","P",0.03683,***,""
"ICC_MAX_TOTAL_3CH_pwr",13000201,"",0,5,"VDDP",1,4.10444,"mA","P",0.03683,***,""
"ICC_MAX_TOTAL_3CH_pwr",13000301,"",0,5,"VDDS",1,13.3492,"mA","P",0.03683,***,""
"ICC_MAX_TOTAL_3CH_pwr",13000401,"",0,5,"VDDA_VDDP_VDDS",1,21.6242,"mA","P",0.03683,***,""
"ICC_MAX_TOTAL_3CH_pwr_ALL_POWER",13015001,"",0,5,"ALL_POWER",1,32.557,"mA","P",0.03683,***,""
"LVDS301_ICC_pll",13000301,"",0,5,"@",1,1,"mA","P",0.03683,***,""
"ICC_shutdown_Vdd",23000001,"",0,5,"VDD",1,73.632,"nA","P",0.150573,***,""
"ICC_shutdown_Vdd",23000101,"",0,5,"VDDA",1,73.844,"nA","P",0.150573,***,""
"ICC_shutdown_Vdd",23000201,"",0,5,"VDDP",1,62.724,"nA","P",0.150573,***,""
"ICC_shutdown_Vdd",23000301,"",0,5,"VDDS",1,39.838,"nA","P",0.150573,***,""
"ICC_shutdown_Vdd",23000401,"",0,5,"VDDA_VDDP_VDDS",1,176.406,"nA","P",0.150573,***,""
"LVDS301_ICC_pll",23000301,"",0,5,"@",1,1,"nA","P",0.150573,***,""
"ICC_shutdn_0V",23010001,"",0,5,"VDD",1,84.987,"nA","P",0.13447,***,""
"ICC_shutdn_0V",23010101,"",0,5,"VDDA",1,56.3,"nA","P",0.13447,***,""
"ICC_shutdn_0V",23010201,"",0,5,"VDDP",1,29.69,"nA","P",0.13447,***,""
"ICC_shutdn_0V",23010301,"",0,5,"VDDS",1,43.358,"nA","P",0.13447,***,""
"ICC_shutdn_0V",23010401,"",0,5,"VDDA_VDDP_VDDS",1,129.348,"nA","P",0.13447,***,""
"ICC_stdby_Vdd",23020001,"",0,5,"VDD",1,90.86,"nA","P",0.134502,***,""
"ICC_stdby_Vdd",23020101,"",0,5,"VDDA",1,52.402,"nA","P",0.134502,***,""
"ICC_stdby_Vdd",23020201,"",0,5,"VDDP",1,34.015,"nA","P",0.134502,***,""
"ICC_stdby_Vdd",23020301,"",0,5,"VDDS",1,55.091,"nA","P",0.134502,***,""
"ICC_stdby_Vdd",23020401,"",0,5,"VDDA_VDDP_VDDS",1,141.508,"nA","P",0.134502,***,""
"ICC_stdby_0V",23030001,"",0,5,"VDD",1,75.59,"nA","P",0.137659,***,""
"ICC_stdby_0V",23030101,"",0,5,"VDDA",1,44.995,"nA","P",0.137659,***,""
"ICC_stdby_0V",23030201,"",0,5,"VDDP",1,44.24,"nA","P",0.137659,***,""
"ICC_stdby_0V",23030301,"",0,5,"VDDS",1,47.66,"nA","P",0.0268214,***,""
"ICC_stdby_0V",23030401,"",0,5,"VDDA_VDDP_VDDS",1,136.895,"nA","P",0.137659,***,""
"L301_PRBS_30b_00X00_tdl_NR2",23030301,"",0,5,"@",1,1,"nA","P",0.0268214,***,""
"L301_PRBS_15b_00X00_tdl_NR",23030301,"",0,5,"@",1,1,"nA","P",0.0268214,***,""
"L301_PRBS_10b_00X00_tdl_NR",23030301,"",0,5,"@",1,1,"nA","P",0.0268214,***,""
"LVDS301_ICC_pll",23030301,"",0,5,"@",1,1,"nA","P",0.0268214,***,""
"LVDS301_ICC_pll",23030301,"",0,5,"@",1,1,"nA","P",0.0268214,***,""
"LVDS301_ICC_pll",23030301,"",0,5,"@",1,1,"nA","P",0.0268214,***,""
"LVDS301_ICC_pll",23030301,"",0,5,"@",1,1,"nA","P",0.0268214,***,""
"LVDS301_ICC_pll",23030301,"",0,5,"@",1,1,"nA","P",0.0268214,***,""
"ZOUT_AllOutputs_Post",180000001,"",0,5,"CLKP",1,219.553,"Ohm","P",0.012389,***,""
"ZOUT_AllOutputs_Post",180000002,"",0,5,"D0P",1,219.433,"Ohm","P",0.012389,***,""
