Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"DIODE_GND","DIODE_GND",3016,"Parametric","",-1000,-300,"mV",-448.603,-448.603,-448.603,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",3116,"Parametric","",-1000,-300,"mV",-447.999,-447.999,-447.999,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",3216,"Parametric","",-1000,-300,"mV",-448.113,-448.113,-448.113,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",3316,"Parametric","",-1000,-300,"mV",-447.287,-447.287,-447.287,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",3416,"Parametric","",-1000,-300,"mV",-447.09,-447.09,-447.09,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",3516,"Parametric","",-1000,-300,"mV",-447.948,-447.948,-447.948,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",3616,"Parametric","",-1000,-300,"mV",-447.86,-447.86,-447.86,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",3716,"Parametric","",-1000,-300,"mV",-448.386,-448.386,-448.386,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",3816,"Parametric","",-1000,-300,"mV",-450.041,-450.041,-450.041,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",3916,"Parametric","",-1000,-300,"mV",-449.666,-449.666,-449.666,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",4016,"Parametric","",-1000,-300,"mV",-446.677,-446.677,-446.677,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",4116,"Parametric","",-1000,-300,"mV",-448.489,-448.489,-448.489,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",4216,"Parametric","",-1000,-300,"mV",-448.489,-448.489,-448.489,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",4316,"Parametric","",-1000,-300,"mV",-448.223,-448.223,-448.223,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",4416,"Parametric","",-1000,-300,"mV",-448.337,-448.337,-448.337,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",4516,"Parametric","",-1000,-300,"mV",-449.367,-449.367,-449.367,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",4616,"Parametric","",-1000,-300,"mV",-449.869,-449.869,-449.869,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",4716,"Parametric","",-1000,-300,"mV",-448.648,-448.648,-448.648,0,***,***,***,1,0,0,0.072434,***
"DIODE_GND","DIODE_GND",4816,"Parametric","",-1000,-300,"mV",-447.446,-447.446,-447.446,0,***,***,***,1,0,0,0.072434,***
