Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"DIODE_GND","DIODE_GND",3016,"Parametric","",-1000,-300,"mV",-446.556,-446.556,-446.556,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",3116,"Parametric","",-1000,-300,"mV",-445.349,-445.349,-445.349,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",3216,"Parametric","",-1000,-300,"mV",-445.266,-445.266,-445.266,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",3316,"Parametric","",-1000,-300,"mV",-444.439,-444.439,-444.439,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",3416,"Parametric","",-1000,-300,"mV",-445.742,-445.742,-445.742,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",3516,"Parametric","",-1000,-300,"mV",-446.156,-446.156,-446.156,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",3616,"Parametric","",-1000,-300,"mV",-446.772,-446.772,-446.772,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",3716,"Parametric","",-1000,-300,"mV",-446.741,-446.741,-446.741,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",3816,"Parametric","",-1000,-300,"mV",-446.353,-446.353,-446.353,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",3916,"Parametric","",-1000,-300,"mV",-446.054,-446.054,-446.054,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",4016,"Parametric","",-1000,-300,"mV",-443.981,-443.981,-443.981,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",4116,"Parametric","",-1000,-300,"mV",-445.609,-445.609,-445.609,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",4216,"Parametric","",-1000,-300,"mV",-445.367,-445.367,-445.367,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",4316,"Parametric","",-1000,-300,"mV",-445.781,-445.781,-445.781,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",4416,"Parametric","",-1000,-300,"mV",-444.865,-444.865,-444.865,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",4516,"Parametric","",-1000,-300,"mV",-447.313,-447.313,-447.313,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",4616,"Parametric","",-1000,-300,"mV",-448.915,-448.915,-448.915,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",4716,"Parametric","",-1000,-300,"mV",-446.023,-446.023,-446.023,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",4816,"Parametric","",-1000,-300,"mV",-445.87,-445.87,-445.87,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",4916,"Parametric","",-1000,-300,"mV",-448.759,-448.759,-448.759,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",5016,"Parametric","",-1000,-300,"mV",-450.778,-450.778,-450.778,0,***,***,***,1,0,0,0.071581,***
"DIODE_GND","DIODE_GND",5116,"Parametric","",-1000,-300,"mV",-448.988,-448.988,-448.988,0,***,***,***,1,0,0,0.071581,***
