Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Cpk,Cpl,Cpu,Device#,Fail#,Alarm#,Time,TS Time
"DIODE_GND","DIODE_GND",3016,"Parametric","",-1000,-300,"mV",-441.354,-441.354,-441.354,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",3116,"Parametric","",-1000,-300,"mV",-439.616,-439.616,-439.616,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",3216,"Parametric","",-1000,-300,"mV",-440.025,-440.025,-440.025,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",3316,"Parametric","",-1000,-300,"mV",-439.89,-439.89,-439.89,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",3416,"Parametric","",-1000,-300,"mV",-439.796,-439.796,-439.796,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",3516,"Parametric","",-1000,-300,"mV",-439.674,-439.674,-439.674,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",3616,"Parametric","",-1000,-300,"mV",-440.945,-440.945,-440.945,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",3716,"Parametric","",-1000,-300,"mV",-441.321,-441.321,-441.321,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",3816,"Parametric","",-1000,-300,"mV",-441.137,-441.137,-441.137,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",3916,"Parametric","",-1000,-300,"mV",-440.953,-440.953,-440.953,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",4016,"Parametric","",-1000,-300,"mV",-438.931,-438.931,-438.931,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",4116,"Parametric","",-1000,-300,"mV",-440.47,-440.47,-440.47,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",4216,"Parametric","",-1000,-300,"mV",-440.311,-440.311,-440.311,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",4316,"Parametric","",-1000,-300,"mV",-440.589,-440.589,-440.589,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",4416,"Parametric","",-1000,-300,"mV",-440.462,-440.462,-440.462,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",4516,"Parametric","",-1000,-300,"mV",-441.341,-441.341,-441.341,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",4616,"Parametric","",-1000,-300,"mV",-442.314,-442.314,-442.314,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",4716,"Parametric","",-1000,-300,"mV",-440.871,-440.871,-440.871,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",4816,"Parametric","",-1000,-300,"mV",-439.796,-439.796,-439.796,0,***,***,***,1,0,0,0.070659,***
"DIODE_GND","DIODE_GND",4916,"Parametric","",-1000,-300,"mV",-440.876,-440.876,-440.876,0,***,***,***,1,0,0,0.070659,***
